Year,Day,Hour,Minute,points_in_IMF_avgs,Percent_interp.,CP/MV_Flag,Timeshift_sec,Phase_frnt_nrml_X,Phase_frnt_nrml_Y,Phase_frnt_nrml_Z,ScalarB_nT,Bx_nT_GSE_GSM,By_nT_GSE,Bz_nT_GSE,By_nT_GSM,Bz_nT_GSM,RMS_timeshift_sec,RMS_phase_front_normal,RMS_ScalarB_nT,RMS_Field vector_nT,points_in_plasma_avgs,Flow_speed_kms,Vx_Velocity_kms_GSE,Vy_Velocity_kms_GSE,Vz_Velocity_kms_GSE,Proton_Density_ncc,Temperature_K,X_sc_GSE_Re,Y_sc_GSE_Re,Z_sc_GSE_Re,X_target_GSE_Re,Y_target_GSE_Re,Z_target_GSE_Re,RMS_target_Re,DBOT1_sec,DBOT2_sec,Bz_Present,Datetime,Vx_Present,Proton_Density_Present,Abs_Vx_Velocity_kms_GSE,Month
2003,216,22,45,5,0,0.5,2941,0.95,-0.21,-0.2,6.0,-1.66,-3.6,-3.85,-3.95,-3.49,38,0.08,0.05,2.01,3,497.7,-497.2,-15.1,-16.1,17.49,36694.0,234.08,-39.98,20.53,10.14,-0.16,0.28,0.07,45,45,1,2003-08-04 22:45:00,1,1,497.2,8
2003,216,22,50,5,0,0.8,2998,0.95,-0.29,-0.12,6.12,-1.47,-2.4,-4.15,-2.78,-3.9,10,0.01,0.27,3.03,5,497.4,-496.5,-27.1,-11.1,15.89,43910.0,234.08,-39.98,20.53,10.19,-0.08,0.23,0.1,63,63,1,2003-08-04 22:50:00,1,1,496.5,8
2003,229,17,5,5,0,0.9,2554,0.9,0.18,-0.4,21.2,1.23,-18.73,-8.48,-20.46,-2.05,20,0.01,0.08,4.72,5,512.6,-512.3,-13.0,6.4,19.25,94473.0,228.48,-34.98,13.85,9.58,-0.32,-0.12,0.09,65,65,1,2003-08-17 17:05:00,1,1,512.3,8
2003,229,17,10,5,0,0.9,2554,0.92,0.17,-0.37,20.38,-2.73,-16.52,-10.56,-19.01,-4.8,20,0.02,0.32,3.54,5,518.1,-517.8,-13.0,5.4,17.08,114717.0,228.48,-34.98,13.85,9.46,-0.3,-0.1,0.16,51,51,1,2003-08-17 17:10:00,1,1,517.8,8
2003,229,17,35,5,0,1.0,2497,0.87,0.25,-0.41,17.07,-0.74,-14.02,-9.01,-16.06,-4.46,17,0.05,0.5,3.01,5,534.1,-533.8,1.0,-15.3,22.66,186025.0,228.48,-34.97,13.83,9.0,-0.53,0.26,0.09,64,64,1,2003-08-17 17:35:00,1,1,533.8,8
2003,229,17,40,5,0,0.9,2525,0.92,0.21,-0.34,16.53,-1.05,-11.62,-9.09,-13.77,-5.31,15,0.04,0.56,5.35,4,537.3,-536.7,8.5,-18.6,22.1,196319.0,228.48,-34.96,13.83,9.01,-0.61,0.27,0.27,47,47,1,2003-08-17 17:40:00,1,1,536.7,8
2003,229,17,50,5,0,0.9,2554,0.94,0.21,-0.25,16.47,0.11,-11.47,-10.86,-14.08,-7.16,15,0.03,0.84,3.11,5,531.5,-531.1,-1.3,-20.3,21.94,185621.0,228.48,-34.96,13.83,8.85,-0.47,0.35,0.24,72,72,1,2003-08-17 17:50:00,1,1,531.1,8
2003,229,17,55,5,0,0.8,2446,0.86,0.33,-0.38,15.0,0.16,-10.65,-9.69,-12.94,-6.32,32,0.07,1.05,2.78,5,532.3,-531.9,-15.7,-12.6,22.4,197577.0,228.48,-34.95,13.82,8.92,-0.23,0.2,0.17,81,81,1,2003-08-17 17:55:00,1,1,531.9,8
2003,229,18,0,5,0,0.9,2424,0.83,0.36,-0.43,13.13,-2.64,-6.92,-10.74,-9.62,-8.42,21,0.03,0.48,0.75,5,531.6,-531.2,-14.3,-13.0,24.24,242917.0,228.47,-34.95,13.82,8.71,-0.25,0.19,0.07,57,57,1,2003-08-17 18:00:00,1,1,531.2,8
2003,229,18,5,5,10,1.0,2421,0.83,0.37,-0.43,12.29,-1.76,-7.68,-9.32,-9.92,-6.88,21,0.04,0.52,1.43,5,532.1,-531.9,-12.9,-10.8,24.02,248383.0,228.47,-34.95,13.82,8.87,-0.28,0.19,0.05,64,64,1,2003-08-17 18:05:00,1,1,531.9,8
2003,229,18,10,5,100,9.9,2455,0.85,0.33,-0.39,12.12,-2.69,-6.38,-9.87,-8.79,-7.79,19,0.03,0.11,1.16,5,529.9,-529.6,-14.0,-10.7,25.25,239971.0,228.47,-34.95,13.82,8.75,-0.26,0.17,0.04,46,46,1,2003-08-17 18:10:00,1,1,529.6,8
2003,229,18,15,5,55,1.0,2506,0.91,0.25,-0.33,12.06,-1.65,-6.2,-9.99,-8.62,-8.0,10,0.03,0.23,1.9,5,529.1,-528.9,-14.2,-8.2,24.51,246768.0,228.47,-34.94,13.82,8.79,-0.26,0.13,0.05,52,52,1,2003-08-17 18:15:00,1,1,528.9,8
2003,229,18,20,5,0,1.0,2516,0.93,0.23,-0.3,13.16,-1.46,-6.57,-11.25,-9.27,-9.15,5,0.01,0.53,0.94,5,529.0,-528.7,-16.4,-6.6,23.64,233654.0,228.47,-34.94,13.81,8.69,-0.22,0.11,0.04,60,60,1,2003-08-17 18:20:00,1,1,528.7,8
2003,229,18,25,5,0,0.2,2540,0.95,0.2,-0.25,13.34,-0.76,-8.68,-9.6,-10.86,-7.04,21,0.05,0.67,2.78,5,528.0,-527.6,-19.4,-9.9,23.76,227222.0,228.47,-34.94,13.81,8.89,-0.19,0.16,0.09,60,60,1,2003-08-17 18:25:00,1,1,527.6,8
2003,229,18,30,5,0,0.8,2480,0.91,0.28,-0.31,15.69,1.84,-14.36,-6.01,-15.41,-2.18,8,0.03,0.34,0.56,5,531.8,-531.6,-7.4,-5.9,21.89,199440.0,228.47,-34.94,13.81,9.45,-0.4,0.09,0.03,67,67,1,2003-08-17 18:30:00,1,1,531.6,8
2003,229,18,35,5,0,1.0,2494,0.91,0.29,-0.29,15.31,2.69,-13.68,-6.23,-14.8,-2.61,13,0.03,0.14,0.61,5,529.4,-529.4,-4.4,-3.2,21.21,190314.0,228.47,-34.93,13.81,9.47,-0.45,0.07,0.06,53,53,1,2003-08-17 18:35:00,1,1,529.4,8
2003,229,18,40,5,0,1.0,2518,0.94,0.28,-0.21,14.96,2.53,-12.82,-7.16,-14.19,-3.78,3,0.01,0.27,1.17,5,528.6,-528.5,-3.4,-1.0,21.74,185471.0,228.47,-34.93,13.81,9.33,-0.47,0.01,0.06,59,59,1,2003-08-17 18:40:00,1,1,528.5,8
2003,229,18,50,5,0,1.0,2453,0.92,0.3,-0.24,18.34,3.04,-16.21,-7.72,-17.58,-3.62,9,0.01,0.21,1.72,5,533.7,-533.3,-19.0,-5.7,15.77,146562.0,228.47,-34.92,13.8,9.85,-0.18,0.12,0.13,64,64,1,2003-08-17 18:50:00,1,1,533.3,8
2003,229,18,55,5,60,1.0,2433,0.9,0.29,-0.27,18.34,4.15,-16.66,-6.33,-17.68,-2.22,19,0.04,0.04,0.77,5,531.3,-530.6,-25.6,4.4,13.43,147796.0,228.47,-34.92,13.8,10.33,-0.07,-0.1,0.06,55,55,1,2003-08-17 18:55:00,1,1,530.6,8
2003,229,19,0,5,100,9.9,2517,0.93,0.22,-0.07,18.22,3.6,-16.1,-7.57,-17.42,-3.62,22,0.07,0.06,0.91,5,530.0,-529.2,-27.4,6.0,14.1,150266.0,228.47,-34.92,13.8,10.02,-0.04,-0.1,0.11,43,43,1,2003-08-17 19:00:00,1,1,529.2,8
2003,229,19,5,5,60,1.0,2584,0.97,0.13,0.16,18.31,1.89,-16.77,-6.97,-17.92,-2.94,28,0.05,0.06,0.78,4,533.6,-532.9,-27.1,3.8,13.8,146128.0,228.47,-34.92,13.79,10.17,-0.06,-0.06,0.05,47,47,1,2003-08-17 19:05:00,1,1,532.9,8
2003,229,19,10,5,3,1.0,2673,0.96,0.08,0.26,18.25,3.57,-14.63,-9.68,-16.44,-6.13,35,0.02,0.17,2.25,5,524.7,-524.3,-17.4,-6.5,14.76,155168.0,228.47,-34.92,13.79,9.72,-0.23,0.1,0.14,42,42,1,2003-08-17 19:10:00,1,1,524.3,8
2003,229,19,15,5,94,1.0,2652,0.96,0.13,0.22,17.57,3.45,-15.05,-7.2,-16.27,-3.66,13,0.06,0.14,3.82,5,524.0,-523.3,-24.1,4.8,15.48,174844.0,228.47,-34.91,13.79,9.97,-0.09,-0.1,0.14,72,72,1,2003-08-17 19:15:00,1,1,523.3,8
2003,229,19,20,5,52,0.8,2609,0.94,0.24,0.1,17.68,4.84,-15.0,-7.85,-16.36,-4.37,11,0.05,0.05,0.77,5,518.0,-517.2,-28.4,4.4,16.36,159810.0,228.47,-34.91,13.79,9.81,-0.02,-0.11,0.1,61,61,1,2003-08-17 19:20:00,1,1,517.2,8
2003,229,19,30,5,100,9.9,2868,0.66,-0.01,0.54,17.45,4.01,-15.8,-6.16,-16.75,-2.65,56,0.07,0.11,0.54,5,517.9,-517.0,-30.1,5.6,15.44,158718.0,228.47,-34.91,13.79,10.13,-0.01,-0.12,0.01,24,24,1,2003-08-17 19:30:00,1,1,517.0,8
2003,229,19,35,5,100,9.9,3062,0.57,-0.1,0.71,17.26,3.75,-15.24,-7.03,-16.37,-3.67,57,0.05,0.09,1.33,2,518.4,-517.8,-22.9,10.8,16.23,166530.0,228.47,-34.91,13.79,10.01,-0.12,-0.18,0.0,21,21,1,2003-08-17 19:35:00,1,1,517.8,8
2003,229,19,40,5,60,0.0,3138,0.51,-0.12,0.71,17.26,6.04,-14.09,-7.55,-15.35,-4.46,120,0.16,0.04,1.05,4,512.5,-512.0,-22.2,0.6,15.41,160012.0,228.47,-34.91,13.78,10.04,-0.11,-0.08,0.15,96,96,1,2003-08-17 19:40:00,1,1,512.0,8
2003,229,19,45,5,71,0.8,2513,0.54,0.21,-0.02,17.07,5.39,-14.45,-6.92,-15.56,-3.81,471,0.51,0.15,1.01,5,508.4,-507.8,-23.8,8.8,16.82,161290.0,228.46,-34.9,13.78,9.95,-0.11,-0.19,0.23,235,209,1,2003-08-17 19:45:00,1,1,507.8,8
2003,229,19,50,5,34,0.7,2229,0.7,0.44,-0.45,16.91,3.62,-14.65,-7.47,-15.86,-4.36,144,0.12,0.02,0.79,5,511.8,-511.0,-27.1,8.2,17.75,162352.0,228.45,-34.89,13.77,9.75,-0.06,-0.14,0.1,29,-107,1,2003-08-17 19:50:00,1,1,511.0,8
2003,229,19,55,5,7,1.0,1817,0.45,0.51,-0.69,17.06,-0.15,-13.65,-9.89,-15.34,-6.97,193,0.14,0.12,1.44,5,518.5,-517.8,-26.3,4.0,16.88,175746.0,228.45,-34.88,13.77,9.5,-0.06,-0.07,0.06,178,159,1,2003-08-17 19:55:00,1,1,517.8,8
2003,229,20,0,5,78,1.0,1558,0.32,0.55,-0.77,17.23,0.02,-13.92,-10.1,-15.63,-7.17,37,0.01,0.03,0.84,5,512.6,-511.8,-29.4,-0.2,15.19,184373.0,228.45,-34.88,13.76,9.7,-0.0,0.01,0.06,82,82,1,2003-08-17 20:00:00,1,1,511.8,8
2003,229,20,5,5,100,9.9,1507,0.3,0.56,-0.77,17.04,0.76,-13.8,-9.95,-15.47,-7.08,11,0.01,0.11,0.25,5,510.6,-509.7,-28.7,0.1,15.37,192495.0,228.45,-34.88,13.76,9.72,-0.02,-0.0,0.06,66,66,1,2003-08-17 20:05:00,1,1,509.7,8
2003,229,20,10,5,93,1.0,1546,0.31,0.56,-0.77,17.03,-0.01,-13.93,-9.76,-15.54,-6.91,56,0.02,0.11,0.57,3,505.4,-504.5,-29.2,1.6,14.72,187585.0,228.45,-34.87,13.76,9.8,-0.03,-0.06,0.01,34,34,1,2003-08-17 20:10:00,1,1,504.5,8
2003,229,20,15,5,100,9.9,1742,0.38,0.54,-0.75,16.88,0.56,-13.67,-9.83,-15.28,-7.08,56,0.02,0.03,0.71,4,504.4,-503.6,-27.8,7.0,15.87,189285.0,228.45,-34.87,13.76,9.71,-0.04,-0.13,0.01,21,21,1,2003-08-17 20:15:00,1,1,503.6,8
2003,229,20,20,5,70,1.0,1942,0.44,0.52,-0.73,16.91,0.33,-13.88,-9.63,-15.43,-6.87,57,0.02,0.11,0.65,2,508.8,-508.1,-26.8,2.1,14.11,195770.0,228.45,-34.87,13.76,9.84,-0.04,-0.04,0.01,21,21,1,2003-08-17 20:20:00,1,1,508.1,8
2003,229,20,25,5,0,1.0,2097,0.51,0.5,-0.7,16.61,0.67,-13.66,-9.41,-15.16,-6.74,24,0.02,0.04,0.4,5,504.8,-504.1,-25.8,2.7,15.85,169596.0,228.45,-34.87,13.76,9.73,-0.09,-0.07,0.02,37,37,1,2003-08-17 20:25:00,1,1,504.1,8
2003,229,20,30,5,0,1.0,2188,0.57,0.48,-0.67,16.7,-0.36,-13.42,-9.87,-14.99,-7.26,31,0.03,0.06,0.96,5,506.6,-505.9,-25.7,1.5,16.03,179891.0,228.45,-34.87,13.75,9.66,-0.07,-0.03,0.02,39,39,1,2003-08-17 20:30:00,1,1,505.9,8
2003,229,20,35,5,0,1.0,2272,0.62,0.45,-0.64,17.51,1.15,-14.65,-9.36,-16.09,-6.57,26,0.02,0.51,1.66,5,502.9,-502.2,-26.2,3.1,15.22,153355.0,228.45,-34.87,13.75,9.9,-0.07,-0.07,0.05,43,43,1,2003-08-17 20:35:00,1,1,502.2,8
2003,229,20,40,5,8,1.0,2346,0.68,0.43,-0.6,18.53,2.14,-15.81,-9.38,-17.22,-6.42,10,0.01,0.24,0.65,5,499.7,-498.9,-26.7,3.8,13.98,101875.0,228.45,-34.87,13.75,10.06,-0.05,-0.06,0.05,54,54,1,2003-08-17 20:40:00,1,1,498.9,8
2003,229,20,45,5,100,9.9,2360,0.69,0.41,-0.57,18.74,1.84,-16.15,-9.27,-17.53,-6.28,9,0.02,0.08,0.63,5,504.2,-503.3,-29.3,-0.0,14.56,90595.0,228.45,-34.86,13.75,9.96,-0.01,-0.01,0.06,56,56,1,2003-08-17 20:45:00,1,1,503.3,8
2003,229,20,50,5,100,9.9,2386,0.73,0.38,-0.52,18.63,1.8,-16.25,-8.85,-17.54,-5.89,11,0.02,0.06,0.86,5,506.6,-505.5,-31.9,2.0,14.3,92663.0,228.45,-34.86,13.75,10.03,0.04,-0.03,0.07,51,51,1,2003-08-17 20:50:00,1,1,505.5,8
2003,229,20,55,5,100,9.9,2420,0.77,0.36,-0.47,18.47,1.15,-15.99,-9.15,-17.33,-6.26,4,0.02,0.04,0.43,5,510.0,-509.0,-31.2,2.0,14.4,97785.0,228.45,-34.86,13.74,9.95,0.03,-0.02,0.05,55,55,1,2003-08-17 20:55:00,1,1,509.0,8
2003,229,21,0,5,100,9.9,2452,0.81,0.33,-0.42,18.26,1.16,-15.36,-9.76,-16.79,-6.99,11,0.02,0.23,0.57,5,513.7,-512.9,-28.2,0.6,14.55,100713.0,228.45,-34.86,13.74,9.82,-0.04,-0.01,0.08,50,50,1,2003-08-17 21:00:00,1,1,512.9,8
2003,229,21,5,5,100,9.9,2485,0.84,0.3,-0.37,18.17,0.78,-15.45,-9.5,-16.83,-6.75,5,0.02,0.23,0.7,5,514.1,-513.3,-27.8,-1.2,13.39,116732.0,228.45,-34.85,13.74,10.0,-0.03,0.02,0.05,54,54,1,2003-08-17 21:05:00,1,1,513.3,8
2003,229,21,10,5,100,9.9,2522,0.88,0.27,-0.32,18.08,0.91,-15.46,-9.32,-16.8,-6.6,14,0.02,0.07,0.4,5,514.0,-513.2,-28.2,-2.5,13.11,118081.0,228.45,-34.85,13.74,10.06,-0.03,0.06,0.05,50,50,1,2003-08-17 21:10:00,1,1,513.2,8
2003,229,21,15,5,100,9.9,2556,0.92,0.25,-0.27,17.98,1.48,-15.33,-9.24,-16.65,-6.57,7,0.02,0.04,0.36,5,511.9,-511.0,-28.5,-1.7,13.1,126166.0,228.45,-34.85,13.74,10.08,-0.02,0.03,0.06,55,55,1,2003-08-17 21:15:00,1,1,511.0,8
2003,229,21,20,5,27,1.0,2578,0.94,0.23,-0.24,17.89,1.55,-14.93,-9.7,-16.32,-7.11,10,0.02,0.07,0.61,5,512.3,-511.5,-28.4,-3.9,13.17,121070.0,228.45,-34.85,13.73,10.0,-0.03,0.07,0.05,57,57,1,2003-08-17 21:20:00,1,1,511.5,8
2003,229,21,25,5,30,1.0,2537,0.9,0.29,-0.3,17.17,0.86,-13.85,-10.04,-15.3,-7.64,33,0.06,0.28,1.25,5,510.8,-510.0,-28.5,-2.0,13.89,146146.0,228.44,-34.84,13.73,9.85,-0.02,0.04,0.04,77,77,1,2003-08-17 21:25:00,1,1,510.0,8
2003,229,21,30,5,0,1.0,2482,0.86,0.35,-0.37,16.83,1.46,-13.48,-9.88,-14.91,-7.56,19,0.03,0.1,1.16,5,511.8,-510.9,-30.5,-2.3,14.29,149811.0,228.43,-34.84,13.73,9.82,0.0,0.03,0.06,65,65,1,2003-08-17 21:30:00,1,1,510.9,8
2003,229,21,35,5,35,1.0,2461,0.85,0.36,-0.38,16.9,1.69,-13.84,-9.5,-15.19,-7.15,13,0.03,0.2,0.8,5,511.6,-510.6,-31.1,-0.7,13.86,145610.0,228.43,-34.84,13.73,9.93,0.03,0.01,0.05,56,56,1,2003-08-17 21:35:00,1,1,510.6,8
2003,229,21,40,5,100,9.9,2509,0.9,0.3,-0.26,17.07,2.09,-14.25,-9.13,-15.53,-6.73,17,0.05,0.12,0.52,5,514.1,-513.0,-32.6,1.5,13.69,134965.0,228.43,-34.84,13.73,9.97,0.06,-0.05,0.05,50,50,1,2003-08-17 21:40:00,1,1,513.0,8
2003,229,21,45,5,95,1.0,2562,0.95,0.23,-0.12,17.33,2.01,-14.37,-9.42,-15.68,-7.01,20,0.04,0.17,0.7,5,516.8,-515.6,-34.5,2.7,13.07,130820.0,228.43,-34.83,13.72,10.01,0.08,-0.03,0.05,48,48,1,2003-08-17 21:45:00,1,1,515.6,8
2003,229,21,50,5,0,1.0,2613,0.98,0.17,-0.02,17.64,2.49,-14.1,-10.28,-15.54,-7.92,10,0.03,0.24,0.46,5,517.0,-515.8,-33.4,-6.4,12.26,117061.0,228.43,-34.83,13.72,10.0,0.07,0.11,0.05,51,51,1,2003-08-17 21:50:00,1,1,515.8,8
2003,229,21,55,5,0,1.0,2578,0.97,0.22,-0.08,17.14,2.69,-14.84,-8.02,-15.91,-5.58,25,0.06,0.13,1.14,5,517.6,-516.6,-31.8,-1.8,12.52,131748.0,228.43,-34.83,13.72,10.28,0.04,0.01,0.09,75,75,1,2003-08-17 21:55:00,1,1,516.6,8
2003,229,22,0,5,0,1.0,2556,0.95,0.27,-0.18,17.97,2.8,-16.09,-7.39,-17.05,-4.78,8,0.03,0.21,0.96,5,514.3,-513.4,-29.2,-1.1,12.26,92777.0,228.43,-34.83,13.72,10.4,-0.02,0.08,0.09,60,60,1,2003-08-17 22:00:00,1,1,513.4,8
2003,229,22,5,5,0,0.8,2559,0.94,0.28,-0.21,17.75,4.03,-16.59,-4.7,-17.12,-2.05,7,0.02,0.16,0.69,5,515.2,-514.2,-27.4,-15.4,15.89,72650.0,228.43,-34.82,13.71,10.29,-0.05,0.29,0.09,60,60,1,2003-08-17 22:05:00,1,1,514.2,8
2003,229,22,10,5,0,0.3,2561,0.95,0.27,-0.17,18.4,2.39,-15.43,-9.19,-16.67,-6.68,5,0.05,0.27,2.96,5,517.0,-516.4,-21.9,-8.4,16.3,54628.0,228.43,-34.82,13.71,9.63,-0.16,0.15,0.08,55,55,1,2003-08-17 22:10:00,1,1,516.4,8
2003,229,22,15,5,0,1.0,2594,0.97,0.21,-0.08,18.78,2.29,-14.6,-11.55,-16.21,-9.14,24,0.04,0.03,0.63,5,520.1,-519.7,-19.5,-8.3,15.21,45365.0,228.43,-34.82,13.71,9.43,-0.18,0.15,0.05,47,47,1,2003-08-17 22:15:00,1,1,519.7,8
2003,229,22,20,5,0,1.0,2699,0.99,0.06,0.11,18.75,2.48,-14.59,-11.48,-16.19,-9.09,32,0.12,0.02,0.43,5,516.1,-515.7,-19.4,-5.6,15.35,45030.0,228.43,-34.82,13.71,9.44,-0.2,0.11,0.05,38,38,1,2003-08-17 22:20:00,1,1,515.7,8
2003,229,22,25,5,0,0.7,2733,0.96,-0.08,0.26,18.9,1.92,-14.61,-11.24,-16.17,-8.85,9,0.03,0.11,3.51,5,519.0,-518.6,-10.0,-16.0,13.64,49472.0,228.43,-34.81,13.71,9.66,-0.34,0.27,0.09,64,64,1,2003-08-17 22:25:00,1,1,518.6,8
2003,229,22,30,5,0,1.0,2720,0.98,-0.06,0.21,19.02,0.54,-16.85,-8.66,-17.99,-5.96,5,0.02,0.07,1.43,5,522.4,-522.0,-20.3,-4.7,14.74,41060.0,228.43,-34.81,13.7,9.85,-0.17,0.09,0.06,60,60,1,2003-08-17 22:30:00,1,1,522.0,8
2003,229,22,35,5,0,1.0,2688,1.0,0.0,0.1,18.94,1.47,-15.33,-10.98,-16.84,-8.49,15,0.04,0.04,0.49,5,521.2,-520.7,-19.8,-8.9,15.03,43127.0,228.43,-34.81,13.7,9.52,-0.19,0.17,0.05,67,67,1,2003-08-17 22:35:00,1,1,520.7,8
2003,229,22,40,5,0,1.0,2695,0.99,-0.03,0.13,18.87,1.14,-14.47,-11.96,-16.14,-9.59,10,0.04,0.02,1.22,5,522.1,-521.5,-16.8,-15.8,14.5,44921.0,228.43,-34.81,13.7,9.43,-0.23,0.31,0.06,59,59,1,2003-08-17 22:40:00,1,1,521.5,8
2003,229,22,45,5,64,1.0,2650,0.98,0.02,0.08,18.82,0.87,-14.04,-12.42,-15.79,-10.1,20,0.08,0.02,0.89,5,526.7,-526.2,-17.1,-17.1,14.49,41599.0,228.43,-34.8,13.7,9.35,-0.23,0.31,0.05,69,69,1,2003-08-17 22:45:00,1,1,526.2,8
2003,229,22,50,5,60,1.0,2580,0.93,0.26,-0.17,18.65,1.65,-13.21,-13.03,-15.06,-10.84,27,0.11,0.15,0.75,5,522.0,-521.3,-9.8,-24.4,12.38,51681.0,228.43,-34.8,13.69,9.58,-0.38,0.46,0.1,78,78,1,2003-08-17 22:50:00,1,1,521.3,8
2003,229,23,15,5,0,1.0,2613,0.98,0.13,0.18,19.21,3.74,-16.02,-9.77,-17.35,-7.14,8,0.03,0.05,1.4,5,523.6,-522.1,-8.3,-39.4,11.41,46900.0,228.42,-34.79,13.68,10.13,-0.41,0.77,0.11,64,64,1,2003-08-17 23:15:00,1,1,522.1,8
2003,229,23,20,5,25,1.0,2603,0.98,0.19,0.06,18.96,3.85,-16.18,-9.03,-17.4,-6.38,4,0.04,0.09,0.68,5,523.8,-522.0,-7.7,-42.3,12.81,50141.0,228.42,-34.78,13.68,10.03,-0.43,0.82,0.09,58,58,1,2003-08-17 23:20:00,1,1,522.0,8
2003,229,23,25,5,52,1.0,2599,0.97,0.24,-0.05,18.53,3.55,-15.18,-9.95,-16.56,-7.43,5,0.04,0.13,0.62,5,523.4,-521.5,-6.6,-44.6,13.77,67323.0,228.42,-34.78,13.68,9.74,-0.43,0.83,0.1,60,60,1,2003-08-17 23:25:00,1,1,521.5,8
2003,229,23,30,5,0,1.0,2618,0.99,0.13,0.1,18.07,2.29,-14.08,-11.02,-15.65,-8.65,7,0.04,0.09,1.08,5,525.2,-523.5,-11.2,-41.0,14.73,90811.0,228.42,-34.78,13.68,9.5,-0.34,0.74,0.06,55,55,1,2003-08-17 23:30:00,1,1,523.5,8
2003,229,23,35,5,0,0.4,2660,0.98,0.02,0.2,18.18,2.41,-14.26,-10.93,-15.82,-8.51,17,0.07,0.14,1.12,5,522.5,-520.9,-11.8,-38.5,13.96,103340.0,228.42,-34.78,13.68,9.63,-0.33,0.73,0.05,52,52,1,2003-08-17 23:35:00,1,1,520.9,8
2003,229,23,40,5,0,0.3,2610,0.96,0.23,0.02,18.73,3.25,-11.1,-14.64,-13.3,-12.67,20,0.11,0.04,1.48,5,522.2,-520.1,-7.0,-46.3,13.29,84045.0,228.42,-34.77,13.67,9.2,-0.39,0.8,0.08,75,75,1,2003-08-17 23:40:00,1,1,520.1,8
2003,229,23,45,5,0,0.3,2586,0.97,0.26,0.01,18.86,4.9,-17.17,-5.41,-17.82,-2.57,10,0.01,0.05,1.98,5,520.2,-518.4,-13.2,-41.5,14.18,62288.0,228.42,-34.77,13.67,10.37,-0.33,0.82,0.16,60,60,1,2003-08-17 23:45:00,1,1,518.4,8
2003,229,23,55,5,0,1.0,2591,0.95,0.28,-0.09,18.64,4.63,-17.08,-5.76,-17.79,-2.88,3,0.05,0.16,0.88,5,519.5,-517.6,-12.9,-42.0,15.27,54434.0,228.42,-34.77,13.67,10.2,-0.32,0.8,0.09,58,58,1,2003-08-17 23:55:00,1,1,517.6,8
2003,230,0,0,5,0,1.0,2566,0.94,0.3,-0.18,18.56,4.41,-17.14,-5.46,-17.81,-2.56,6,0.01,0.03,0.37,5,515.1,-514.0,-20.2,-25.9,12.34,70956.0,228.42,-34.76,13.66,10.66,-0.2,0.52,0.09,67,67,1,2003-08-18 00:00:00,1,1,514.0,8
2003,230,0,30,5,0,1.0,2570,0.96,0.25,0.1,18.95,4.72,-17.6,-5.12,-18.23,-1.97,6,0.02,0.04,0.44,5,521.3,-519.8,-19.1,-33.5,12.31,74535.0,228.42,-34.75,13.65,10.7,-0.22,0.71,0.05,61,61,1,2003-08-18 00:30:00,1,1,519.8,8
2003,230,0,40,5,0,0.8,2559,0.93,0.33,-0.14,19.25,5.27,-17.59,-5.56,-18.3,-2.33,3,0.01,0.09,1.42,5,518.0,-516.4,-18.2,-35.2,12.56,79350.0,228.42,-34.74,13.65,10.64,-0.24,0.75,0.04,60,60,1,2003-08-18 00:40:00,1,1,516.4,8
2003,230,0,45,5,0,0.9,2552,0.92,0.35,-0.18,19.37,4.62,-16.71,-8.53,-17.97,-5.38,6,0.02,0.04,1.16,5,519.7,-517.8,-18.2,-40.0,12.91,74318.0,228.42,-34.74,13.64,10.14,-0.23,0.77,0.05,64,64,1,2003-08-18 00:45:00,1,1,517.8,8
2003,230,0,50,5,0,1.0,2514,0.86,0.4,-0.32,19.39,5.22,-17.06,-7.46,-18.13,-4.22,15,0.06,0.03,1.14,5,521.2,-519.5,-17.2,-38.7,12.92,81333.0,228.42,-34.74,13.64,10.3,-0.25,0.78,0.06,67,67,1,2003-08-18 00:50:00,1,1,519.5,8
2003,230,0,55,5,48,1.0,2507,0.76,0.41,-0.35,19.67,6.08,-17.57,-6.38,-18.45,-3.03,10,0.1,0.09,0.58,5,523.1,-520.7,-15.3,-46.9,13.13,83479.0,228.4,-34.73,13.64,10.38,-0.29,0.93,0.03,57,57,1,2003-08-18 00:55:00,1,1,520.7,8
2003,230,1,0,5,100,9.9,2555,0.59,0.18,0.09,20.67,6.75,-18.09,-7.23,-19.12,-3.73,25,0.16,0.46,1.3,5,522.3,-520.3,-15.9,-42.1,11.34,73691.0,228.4,-34.73,13.64,10.72,-0.29,0.85,0.05,44,44,1,2003-08-18 01:00:00,1,1,520.3,8
2003,230,1,20,4,84,0.0,2498,0.34,0.2,0.18,21.09,13.07,-14.71,-6.73,-15.74,-3.71,159,0.51,0.51,1.84,4,509.2,-508.1,-11.0,-28.4,14.71,137791.0,228.4,-34.72,13.63,10.39,-0.41,0.55,0.27,-27,-54,1,2003-08-18 01:20:00,1,1,508.1,8
2003,230,1,40,5,0,0.8,2506,0.55,0.55,0.62,21.95,17.4,-10.48,-8.11,-11.93,-5.78,8,0.02,0.47,1.62,5,497.1,-496.4,-10.9,-25.6,18.37,153806.0,228.4,-34.71,13.62,9.85,-0.39,0.5,0.06,56,50,1,2003-08-18 01:40:00,1,1,496.4,8
